0
13.0
13.0
15.0
13.0
13.0
12.0
13.0
12.0
13.0
13.0
12.0
10.0
10.0
13.0
15.0
15.0
23.0
21.0
24.0
29.0
26.0
22.0
18.0
15.0
13.0
13.0
10.0
10.0
7.0
8.0
8.0
7.0
6.0
5.0
5.0
5.0
4.0
4.0
4.0
4.0
4.0
4.0
5.0
4.0
4.0
5.0
5.0
7.0
7.0
10.0
10.0
12.0
11.0
12.0
11.0
12.0
11.0
11.0
10.0
9.0
12.0
10.0
7.0
8.0
6.0
7.0
9.0
8.0
10.0
11.0
12.0
15.0
15.0
15.0
16.0
17.0
15.0
13.0
11.0
11.0
10.0
9.0
10.0
9.0
7.0
7.0
5.0
6.0
4.0
5.0
5.0
3.0
4.0
5.0
4.0
4.0
5.0
5.0
7.0
7.0
7.0
9.0
10.0
11.0
12.0
12.0
11.0
12.0
11.0
11.0
13.0
9.0
15.0
21.0
20.0
24.0
28.0
34.0
61.0
50.0
38.0
31.0
24.0
20.0
18.0
16.0
16.0
15.0
14.0
11.0
13.0
12.0
10.0
10.0
9.0
8.0
7.0
6.0
5.0
5.0
5.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
4.0
5.0
5.0
7.0
9.0
10.0
10.0
12.0
12.0
13.0
13.0
13.0
12.0
12.0
12.0
12.0
9.0
13.0
15.0
18.0
20.0
27.0
31.0
31.0
28.0
26.0
19.0
17.0
15.0
14.0
11.0
11.0
10.0
10.0
11.0
12.0
10.0
10.0
11.0
10.0
9.0
7.0
7.0
7.0
4.0
5.0
4.0
4.0
4.0
4.0
4.0
4.0
5.0
5.0
7.0
7.0
8.0
10.0
11.0
12.0
15.0
17.0
18.0
17.0
15.0
14.0
13.0
15.0
12.0
21.0
29.0
44.0
48.0
