"REGION TYPE","REGION","YEAR","WEEK","% WEIGHTED ILI","%UNWEIGHTED ILI","AGE 0-4","AGE 25-49","AGE 25-64","AGE 5-24","AGE 50-64","AGE 65","ILITOTAL","NUM. OF PROVIDERS","TOTAL PATIENTS"
"States","California",2017,3,NA,2.77799,NA,NA,NA,NA,NA,NA,1441,129,51872
"States","California",2017,4,NA,3.11572,NA,NA,NA,NA,NA,NA,1700,129,54562
"States","California",2017,5,NA,3.19202,NA,NA,NA,NA,NA,NA,1667,121,52224
"States","California",2017,6,NA,2.69419,NA,NA,NA,NA,NA,NA,1395,118,51778
"States","California",2017,7,NA,2.52341,NA,NA,NA,NA,NA,NA,1245,113,49338
"States","California",2017,8,NA,2.38854,NA,NA,NA,NA,NA,NA,1080,107,45216
"States","California",2017,9,NA,2.14593,NA,NA,NA,NA,NA,NA,1082,112,50421
"States","California",2017,10,NA,2.17089,NA,NA,NA,NA,NA,NA,1091,111,50256
"States","California",2017,11,NA,2.33598,NA,NA,NA,NA,NA,NA,1155,112,49444
"States","California",2017,12,NA,1.95979,NA,NA,NA,NA,NA,NA,925,104,47199
"States","California",2017,13,NA,1.96521,NA,NA,NA,NA,NA,NA,845,102,42998
"States","California",2017,14,NA,1.73982,NA,NA,NA,NA,NA,NA,809,104,46499
"States","California",2017,15,NA,1.59589,NA,NA,NA,NA,NA,NA,746,103,46745
"States","California",2017,16,NA,1.62994,NA,NA,NA,NA,NA,NA,776,103,47609
"States","California",2017,17,NA,1.6618,NA,NA,NA,NA,NA,NA,797,103,47960
"States","California",2017,18,NA,1.46371,NA,NA,NA,NA,NA,NA,660,92,45091
"States","California",2017,19,NA,1.43326,NA,NA,NA,NA,NA,NA,629,95,43886
"States","California",2017,20,NA,1.4245,NA,NA,NA,NA,NA,NA,640,96,44928
"States","California",2017,21,NA,1.39117,NA,NA,NA,NA,NA,NA,551,85,39607
"States","California",2017,22,NA,1.39993,NA,NA,NA,NA,NA,NA,449,75,32073
"States","California",2017,23,NA,1.6159,NA,NA,NA,NA,NA,NA,608,81,37626
"States","California",2017,24,NA,1.2838,NA,NA,NA,NA,NA,NA,470,75,36610
"States","California",2017,25,NA,1.25237,NA,NA,NA,NA,NA,NA,463,77,36970
"States","California",2017,26,NA,1.39657,NA,NA,NA,NA,NA,NA,470,75,33654
"States","California",2017,27,NA,1.31237,NA,NA,NA,NA,NA,NA,369,74,28117
"States","California",2017,28,NA,1.12425,NA,NA,NA,NA,NA,NA,366,73,32555
"States","California",2017,29,NA,1.09387,NA,NA,NA,NA,NA,NA,397,72,36293
"States","California",2017,30,NA,0.979101,NA,NA,NA,NA,NA,NA,342,67,34930
"States","California",2017,31,NA,0.853916,NA,NA,NA,NA,NA,NA,307,69,35952
"States","California",2017,32,NA,0.936918,NA,NA,NA,NA,NA,NA,337,70,35969
"States","California",2017,33,NA,1.01272,NA,NA,NA,NA,NA,NA,340,68,33573
"States","California",2017,34,NA,1.13787,NA,NA,NA,NA,NA,NA,439,70,38581
"States","California",2017,35,NA,1.19891,NA,NA,NA,NA,NA,NA,506,72,42205
"States","California",2017,36,NA,1.28088,NA,NA,NA,NA,NA,NA,490,74,38255
"States","California",2017,37,NA,1.547,NA,NA,NA,NA,NA,NA,652,78,42146
"States","California",2017,38,NA,1.52105,NA,NA,NA,NA,NA,NA,621,71,40827
"States","California",2017,39,NA,1.55626,NA,NA,NA,NA,NA,NA,659,72,42345
"States","California",2017,40,NA,1.75421,NA,NA,NA,NA,NA,NA,852,102,48569
"States","California",2017,41,NA,1.53534,NA,NA,NA,NA,NA,NA,733,106,47742
"States","California",2017,42,NA,1.56714,NA,NA,NA,NA,NA,NA,823,117,52516
"States","California",2017,43,NA,1.72325,NA,NA,NA,NA,NA,NA,906,118,52575
"States","California",2017,44,NA,1.98355,NA,NA,NA,NA,NA,NA,948,120,47793
"States","California",2017,45,NA,1.90851,NA,NA,NA,NA,NA,NA,950,124,49777
"States","California",2017,46,NA,1.99801,NA,NA,NA,NA,NA,NA,1024,126,51251
"States","California",2017,47,NA,2.2189,NA,NA,NA,NA,NA,NA,817,120,36820
"States","California",2017,48,NA,1.94918,NA,NA,NA,NA,NA,NA,988,124,50688
"States","California",2017,49,NA,2.49813,NA,NA,NA,NA,NA,NA,1236,128,49477
"States","California",2017,50,NA,3.39179,NA,NA,NA,NA,NA,NA,1671,122,49266
"States","California",2017,51,NA,4.58891,NA,NA,NA,NA,NA,NA,2069,117,45087
"States","California",2017,52,NA,6.84245,NA,NA,NA,NA,NA,NA,2512,118,36712
"States","California",2018,1,NA,6.66513,NA,NA,NA,NA,NA,NA,2310,118,34658
"States","California",2018,2,NA,4.69123,NA,NA,NA,NA,NA,NA,2361,123,50328
"States","California",2018,3,NA,3.93592,NA,NA,NA,NA,NA,NA,1963,124,49874
"States","California",2018,4,NA,3.89779,NA,NA,NA,NA,NA,NA,2038,122,52286
"States","California",2018,5,NA,4.25872,NA,NA,NA,NA,NA,NA,2369,121,55627
"States","California",2018,6,NA,3.81901,NA,NA,NA,NA,NA,NA,2116,121,55407
"States","California",2018,7,NA,3.71403,NA,NA,NA,NA,NA,NA,1879,112,50592
"States","California",2018,8,NA,3.51102,NA,NA,NA,NA,NA,NA,1619,119,46112
"States","California",2018,9,NA,3.64857,NA,NA,NA,NA,NA,NA,1870,120,51253
"States","California",2018,10,NA,3.39303,NA,NA,NA,NA,NA,NA,1813,118,53433
"States","California",2018,11,NA,3.21007,NA,NA,NA,NA,NA,NA,1658,114,51650
"States","California",2018,12,NA,2.9579,NA,NA,NA,NA,NA,NA,1457,107,49258
"States","California",2018,13,NA,2.76154,NA,NA,NA,NA,NA,NA,1167,112,42259
"States","California",2018,14,NA,2.30591,NA,NA,NA,NA,NA,NA,1082,108,46923
"States","California",2018,15,NA,1.81038,NA,NA,NA,NA,NA,NA,903,111,49879
"States","California",2018,16,NA,1.83904,NA,NA,NA,NA,NA,NA,888,109,48286
"States","California",2018,17,NA,1.90959,NA,NA,NA,NA,NA,NA,934,110,48911
"States","California",2018,18,NA,1.859,NA,NA,NA,NA,NA,NA,876,104,47122
"States","California",2018,19,NA,1.7816,NA,NA,NA,NA,NA,NA,828,100,46475
"States","California",2018,20,NA,1.59208,NA,NA,NA,NA,NA,NA,708,101,44470
"States","California",2018,21,NA,1.69035,NA,NA,NA,NA,NA,NA,690,91,40820
"States","California",2018,22,NA,1.5359,NA,NA,NA,NA,NA,NA,581,91,37828
"States","California",2018,23,NA,1.34495,NA,NA,NA,NA,NA,NA,571,91,42455
"States","California",2018,24,NA,1.33835,NA,NA,NA,NA,NA,NA,548,90,40946
"States","California",2018,25,NA,1.64565,NA,NA,NA,NA,NA,NA,526,81,31963
"States","California",2018,26,NA,1.53626,NA,NA,NA,NA,NA,NA,493,84,32091
"States","California",2018,27,NA,1.09491,NA,NA,NA,NA,NA,NA,380,89,34706
"States","California",2018,28,NA,0.98471,NA,NA,NA,NA,NA,NA,398,92,40418
"States","California",2018,29,NA,0.933866,NA,NA,NA,NA,NA,NA,379,93,40584
"States","California",2018,30,NA,0.946458,NA,NA,NA,NA,NA,NA,382,90,40361
"States","California",2018,31,NA,0.942208,NA,NA,NA,NA,NA,NA,374,82,39694
"States","California",2018,32,NA,0.954801,NA,NA,NA,NA,NA,NA,387,87,40532
"States","California",2018,33,NA,0.947351,NA,NA,NA,NA,NA,NA,391,84,41273
"States","California",2018,34,NA,0.85034,NA,NA,NA,NA,NA,NA,335,72,39396
"States","California",2018,35,NA,1.01655,NA,NA,NA,NA,NA,NA,435,75,42792
"States","California",2018,36,NA,1.35018,NA,NA,NA,NA,NA,NA,515,71,38143
"States","California",2018,37,NA,1.53784,NA,NA,NA,NA,NA,NA,645,78,41942
"States","California",2018,38,NA,1.36726,NA,NA,NA,NA,NA,NA,555,78,40592
"States","California",2018,39,NA,1.30344,NA,NA,NA,NA,NA,NA,546,79,41889
"States","California",2018,40,NA,1.37668,NA,NA,NA,NA,NA,NA,628,104,45617
"States","California",2018,41,NA,1.18636,NA,NA,NA,NA,NA,NA,539,104,45433
"States","California",2018,42,NA,1.28731,NA,NA,NA,NA,NA,NA,603,102,46842
"States","California",2018,43,NA,1.42372,NA,NA,NA,NA,NA,NA,645,100,45304
"States","California",2018,44,NA,1.59679,NA,NA,NA,NA,NA,NA,753,111,47157
"States","California",2018,45,NA,1.73664,NA,NA,NA,NA,NA,NA,836,116,48139
"States","California",2018,46,NA,2.00572,NA,NA,NA,NA,NA,NA,870,113,43376
"States","California",2018,47,NA,2.07287,NA,NA,NA,NA,NA,NA,685,112,33046
"States","California",2018,48,NA,2.25906,NA,NA,NA,NA,NA,NA,1071,111,47409
"States","California",2018,49,NA,2.428,NA,NA,NA,NA,NA,NA,1096,111,45140
"States","California",2018,50,NA,2.81636,NA,NA,NA,NA,NA,NA,1249,112,44348
"States","California",2018,51,NA,3.09887,NA,NA,NA,NA,NA,NA,1212,104,39111
"States","California",2018,52,NA,3.24144,NA,NA,NA,NA,NA,NA,863,100,26624
"States","California",2019,1,NA,3.27829,NA,NA,NA,NA,NA,NA,955,109,29131
"States","California",2019,2,NA,3.14152,NA,NA,NA,NA,NA,NA,1355,111,43132
"States","California",2019,3,NA,2.89809,NA,NA,NA,NA,NA,NA,1270,112,43822
"States","California",2019,4,NA,2.73637,NA,NA,NA,NA,NA,NA,1173,108,42867
"States","California",2019,5,NA,3.26472,NA,NA,NA,NA,NA,NA,1510,104,46252
"States","California",2019,6,NA,3.06086,NA,NA,NA,NA,NA,NA,1296,91,42341
