12.831
13.442
15.275
13.442
12.831
12.22
13.442
11.609
12.831
12.831
12.22
10.387
9.776
12.831
14.664
15.275
22.607
21.385
23.829
28.717
25.662
21.996
18.33
15.275
13.442
12.831
10.387
9.776
7.332
7.943
7.943
7.332
6.11
5.499
4.888
5.499
4.277
4.277
3.666
3.666
4.277
4.277
4.888
4.277
4.277
4.888
5.499
6.721
6.721
10.387
10.387
11.609
10.998
11.609
10.998
11.609
10.998
10.998
10.387
8.554
11.609
9.776
7.332
7.943
6.11
7.332
8.554
7.943
9.776
10.998
12.22
14.664
14.664
14.664
16.497
17.108
15.275
12.831
10.998
10.998
10.387
9.165
10.387
8.554
7.332
7.332
5.499
6.11
4.277
4.888
4.888
3.055
4.277
4.888
4.277
4.277
4.888
5.499
6.721
6.721
7.332
9.165
10.387
10.998
11.609
11.609
10.998
12.22
10.998
10.998
13.442
9.165
14.664
21.385
20.163
24.44
28.106
33.605
61.1
50.102
37.882
30.55
24.44
19.552
18.33
16.497
15.886
14.664
14.053
10.998
12.831
11.609
9.776
9.776
8.554
7.943
7.332
6.11
5.499
5.499
5.499
4.277
4.277
3.666
4.277
4.277
4.277
4.277
4.277
5.499
5.499
6.721
9.165
10.387
10.387
12.22
11.609
13.442
12.831
12.831
12.22
11.609
12.22
11.609
9.165
12.831
14.664
17.719
20.163
27.495
30.55
31.161
28.106
25.662
18.941
17.108
15.275
14.053
10.998
10.998
10.387
10.387
10.998
12.22
9.776
10.387
10.998
10.387
8.554
7.332
6.721
6.721
4.277
4.888
4.277
4.277
4.277
4.277
4.277
4.277
4.888
4.888
6.721
7.332
7.943
10.387
10.998
12.22
15.275
17.108
18.33
17.108
15.275
14.053
12.831
14.664
12.22
21.385
28.717
43.992
47.658
